"78";"GK0075";"oredo 010";"4";"0000-00-00";"1";"1";"41040";"120";"24";"0";"0";"NULL";"3";"44";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"79";"GK0076";"oredo 012";"4";"0000-00-00";"1";"1";"41040";"120";"24";"0";"0";"NULL";"3";"25";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"80";"GK0077";"baba";"1";"0000-00-00";"1";"1";"25330";"160";"28";"0";"0";"NULL";"3";"55";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"81";"GK0078";"kanon";"3";"0000-00-00";"1";"1";"51300";"150";"30";"0";"0";"NULL";"3";"44";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"82";"GK0079";"b432";"2";"0000-00-00";"1";"1";"20520";"60";"12";"0";"0";"NULL";"3";"47";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"83";"GK0080";"uehara";"3";"0000-00-00";"1";"1";"51300";"150";"30";"0";"0";"NULL";"3";"78";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"84";"GK0081";"b433";"2";"0000-00-00";"1";"1";"20520";"60";"12";"0";"0";"NULL";"3";"17";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"85";"GK0082";"ingo2";"1";"0000-00-00";"1";"1";"38000";"240";"48";"0";"0";"NULL";"3";"49";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"86";"GK0083";"ingosex";"7";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"Mosaic size 2 point up than usual";"3";"43";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"87";"GK0084";"ingosex";"7";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"Mosaic size 2 point up";"3";"38";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"88";"GK0085";"makihara";"7";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"Mosaic size 2 point up";"3";"53";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"89";"GK0086";"queen043";"7";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"Mosaic size 2 point up";"3";"53";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"90";"GK0088";"tomoka";"1";"0000-00-00";"1";"5";"23750";"150";"30";"0";"0";"Mosaic Size 2 point up";"3";"76";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"91";"GK0089";"kinosita";"7";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"Mosaic Size 2 point up";"3";"22";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"92";"GK0087";"mask";"1";"0000-00-00";"1";"5";"33250";"210";"42";"0";"0";"Mosaic size 2 point up";"3";"17";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"93";"GK0090";"gokuraku guinama";"1";"0000-00-00";"1";"5";"38000";"240";"48";"0";"0";"NULL";"3";"50";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"94";"GK0091";"sept yuki";"3";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"NULL";"3";"72";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"95";"GK0092";"sept miki";"3";"0000-00-00";"1";"5";"41040";"120";"24";"0";"0";"NULL";"3";"44";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
