"164";"GK0120";"gokuarku yoga";"1";"2015-07-24 00:00:00";"1";"1";"38000";"240";"48";"NULL";"NULL";"NULL";"3";"25.75";"NULL";"2015-07-20 15:06:18";"2015-07-13 16:49:19";"NULL"
"165";"GK0121";"oredo dekajiri5";"4";"2015-07-24 00:00:00";"1";"5";"41040";"120";"24";"NULL";"NULL";"NULL";"3";"11.5";"NULL";"2015-07-21 11:45:35";"2015-07-16 16:51:11";"NULL"
"166";"GK0122";"oredo enko5";"4";"2015-07-24 00:00:00";"1";"5";"41040";"120";"24";"NULL";"NULL";"NULL";"3";"12.5";"NULL";"2015-07-22 17:25:40";"2015-07-16 16:51:56";"NULL"
"167";"GK0123";"oredo kaihatu5";"4";"2015-07-24 00:00:00";"1";"5";"41040";"120";"24";"NULL";"NULL";"NULL";"3";"19";"NULL";"2015-07-22 17:25:31";"2015-07-16 16:52:32";"NULL"
"168";"GK0124";"oredo dousei5";"4";"2015-07-24 00:00:00";"1";"5";"41040";"120";"24";"NULL";"NULL";"NULL";"3";"32.5";"NULL";"2015-07-24 12:41:11";"2015-07-16 16:53:00";"NULL"
"169";"GK0125";"oredo bukatu5";"4";"2015-07-24 00:00:00";"1";"5";"41040";"120";"24";"NULL";"NULL";"NULL";"3";"22.75";"NULL";"2015-07-22 17:25:57";"2015-07-16 16:53:36";"NULL"
"170";"GK0126";"oredo mensetu5";"4";"2015-07-24 00:00:00";"1";"5";"41040";"120";"24";"NULL";"NULL";"NULL";"3";"23.25";"NULL";"2015-07-22 17:26:06";"2015-07-16 16:54:36";"NULL"
"171";"GK0127";"gokuraku nikujiri";"1";"2015-07-24 00:00:00";"1";"1";"28500";"180";"18";"NULL";"NULL";"NULL";"3";"53.5";"NULL";"2015-07-28 09:40:08";"2015-07-17 13:48:00";"NULL"
"172";"GK0128";"gokuraku katekyo";"1";"2015-07-24 00:00:00";"1";"1";"38000";"240";"48";"NULL";"NULL";"NULL";"3";"62.5";"NULL";"2015-07-28 09:40:17";"2015-07-17 13:50:25";"NULL"
"173";"GK0129";"porcom h431";"2";"2015-07-28 00:00:00";"1";"1";"27356";"80";"15";"NULL";"NULL";"???????????????!";"3";"20.75";"NULL";"2015-07-27 08:22:10";"2015-07-22 16:43:52";"NULL"
"174";"GK0130";"sept sena2";"3";"2015-07-31 00:00:00";"1";"5";"51300";"150";"30";"NULL";"NULL";"NULL";"3";"36.75";"NULL";"2015-07-28 11:02:00";"2015-07-24 11:17:11";"NULL"
"175";"GK0131";"porcom ucyu";"2";"2015-07-24 00:00:00";"1";"3";"44460";"130";"24";"NULL";"NULL";"???????????!";"3";"26";"NULL";"2015-07-24 15:52:50";"2015-07-24 11:17:51";"NULL"
"176";"GK0132";"gokuraku scoop 10";"1";"2015-07-30 00:00:00";"2";"1";"9000";"120";"12";"NULL";"NULL";"?????";"3";"18.25";"NULL";"2015-07-29 16:59:54";"2015-07-24 11:20:38";"NULL"
"177";"GK0133";"gokuraku scoop11";"1";"2015-07-31 00:00:00";"2";"1";"9000";"120";"12";"NULL";"NULL";"NULL";"3";"13.75";"NULL";"2015-07-29 17:00:33";"2015-07-24 18:07:42";"NULL"
"178";"GK0134";"gokuraku scoop12";"1";"2015-07-31 00:00:00";"2";"1";"9000";"120";"12";"NULL";"NULL";"NULL";"3";"9.5";"NULL";"2015-07-28 10:52:27";"2015-07-24 18:08:15";"NULL"
"179";"GK0135";"gokuraku baz10";"1";"2015-07-30 00:00:00";"2";"1";"9000";"120";"12";"NULL";"NULL";"NULL";"3";"17";"NULL";"2015-07-29 17:00:15";"2015-07-24 18:08:56";"NULL"
"180";"GK0136";"gokuraku baz11";"1";"2015-07-31 00:00:00";"2";"1";"9000";"120";"12";"NULL";"NULL";"NULL";"3";"32.5";"NULL";"2015-07-30 09:26:26";"2015-07-24 18:11:08";"NULL"
"181";"GK0137";"gokuraku baz12";"1";"2015-07-31 00:00:00";"2";"1";"9000";"120";"12";"NULL";"NULL";"NULL";"3";"23.5";"NULL";"2015-07-29 17:02:08";"2015-07-24 18:11:38";"NULL"
"182";"GK0139";"porcom h432";"2";"2015-08-04 00:00:00";"1";"3";"23940";"70";"12";"NULL";"NULL";"??????????????????????!";"3";"16.25";"NULL";"2015-07-31 17:56:15";"2015-07-30 14:08:24";"NULL"
"183";"GK0138";"porcom r466";"2";"2015-08-05 00:00:00";"1";"1";"37620";"110";"24";"NULL";"NULL";"????vsic????????";"3";"17.5";"NULL";"2015-07-31 17:51:17";"2015-07-30 14:09:20";"NULL"
"184";"GK0140";"gokuraku panst";"1";"2015-08-12 00:00:00";"1";"1";"31666";"200";"40";"NULL";"NULL";"NULL";"3";"65";"NULL";"2015-08-06 10:55:49";"2015-08-03 17:01:39";"NULL"
"185";"GK0141";"gokuraku mansyon2";"1";"2015-08-13 00:00:00";"1";"1";"38000";"240";"48";"NULL";"NULL";"NULL";"3";"69";"NULL";"2015-08-07 14:39:44";"2015-08-03 22:07:37";"NULL"
"186";"GK0142";"oredo asahi";"4";"2015-08-06 00:00:00";"1";"5";"41040";"120";"24";"NULL";"NULL";"???!";"3";"27.5";"NULL";"2015-08-06 14:20:37";"2015-08-04 12:37:21";"NULL"
"187";"GK0143";"porcom r467";"2";"2015-08-11 00:00:00";"1";"1";"32504";"95";"16";"NULL";"NULL";"vsic???????";"3";"14.75";"NULL";"2015-08-07 13:26:41";"2015-08-05 21:37:34";"NULL"
"188";"GK0144";"porcom h434";"2";"2015-08-11 00:00:00";"1";"3";"22230";"65";"12";"NULL";"NULL";"????????????????????";"3";"9.25";"NULL";"2015-08-07 14:44:49";"2015-08-05 21:38:38";"NULL"
"189";"GK0145";"gokuraku hina";"1";"2015-08-17 00:00:00";"1";"1";"19000";"120";"24";"NULL";"NULL";"NULL";"1";"NULL";"NULL";"NULL";"2015-08-06 18:22:56";"NULL"
"190";"GK0146";"queen 057";"7";"2015-08-17 00:00:00";"1";"5";"41040";"120";"24";"NULL";"NULL";"NULL";"1";"NULL";"NULL";"NULL";"2015-08-07 19:13:49";"NULL"
"191";"GK0147";"sept konisi";"3";"2015-08-18 00:00:00";"1";"5";"41040";"120";"24";"NULL";"NULL";"NULL";"1";"NULL";"NULL";"NULL";"2015-08-07 19:25:02";"NULL"
